year,month,country,product,units,sales
2021,10,France,Road-650 Black,2,1339.00
2021,10,France,Road-750 Black,2,820.00
2021,10,Germany,Mountain-200 Black,4,8399.00
2021,10,Germany,Mountain-200 Silver,2,3804.00
2021,10,Germany,Mountain-400-W Silver,1,715.00
2021,10,Germany,Mountain-500 Silver,1,525.00
2021,10,Germany,Road-150 Red,1,3542.00
2021,10,Germany,Road-250 Black,4,8672.00
2021,10,Germany,Road-250 Red,2,4006.00
2021,10,Germany,Road-350-W Yellow,6,9016.00
2021,10,Germany,Road-550-W Yellow,4,4167.00
2021,10,Germany,Road-650 Black,2,1409.00
2021,10,Germany,Road-650 Red,1,728.00
2021,10,Germany,Road-750 Black,1,443.00
2021,10,United Kingdom,Mountain-200 Black,6,13218.00
2021,10,United Kingdom,Mountain-200 Silver,3,6681.00
2021,10,United Kingdom,Road-150 Red,7,24045.00
2021,10,United Kingdom,Road-250 Black,2,4690.00
2021,10,United Kingdom,Road-250 Red,1,2345.00
2021,10,United Kingdom,Road-350-W Yellow,6,9798.00
2021,10,United Kingdom,Road-650 Black,1,752.00
2021,10,United Kingdom,Road-650 Red,1,752.00
2021,10,United Kingdom,Road-750 Black,9,4662.00
2021,10,United States,Mountain-200 Black,8,15697.00
2021,10,United States,Mountain-200 Silver,12,26545.00
2021,10,United States,Mountain-400-W Silver,1,600.00
2021,10,United States,Mountain-500 Black,1,529.00
2021,10,United States,Road-150 Red,9,28837.00
2021,10,United States,Road-250 Black,3,6108.00
2021,10,United States,Road-250 Red,2,4300.00
2021,10,United States,Road-350-W Yellow,4,5920.00
2021,10,United States,Road-550-W Yellow,7,6879.00
2021,10,United States,Road-650 Black,1,767.00
2021,10,United States,Road-650 Red,1,767.00
2021,10,United States,Road-750 Black,2,950.00
2021,11,Australia,Mountain-100 Black,3,8437.00
2021,11,Australia,Mountain-100 Silver,1,2686.00
2021,11,Australia,Mountain-200 Black,15,28897.00
2021,11,Australia,Mountain-200 Silver,23,44450.00
2021,11,Australia,Mountain-400-W Silver,8,5108.00
2021,11,Australia,Mountain-500 Silver,2,938.00
2021,11,Australia,Road-150 Red,14,41187.00
2021,11,Australia,Road-250 Black,3,6302.00
2021,11,Australia,Road-250 Red,1,2052.00
2021,11,Australia,Road-350-W Yellow,2,2909.00
2021,11,Australia,Road-550-W Yellow,6,5643.00
2021,11,Australia,Road-650 Black,4,2600.00
2021,11,Australia,Road-650 Red,5,3336.00
2021,11,Australia,Road-750 Black,23,10567.00
2021,11,Canada,Mountain-200 Black,4,9088.00
2021,11,Canada,Road-350-W Yellow,1,1684.00
2021,11,Canada,Road-650 Black,1,775.00
2021,11,Canada,Road-750 Black,1,535.00
2021,11,France,Mountain-200 Black,4,7780.00
2021,11,France,Mountain-200 Silver,1,1902.00
2021,11,France,Mountain-400-W Silver,1,677.00
2021,11,France,Road-150 Red,5,15422.00
2021,11,France,Road-250 Black,9,19444.00
2021,11,France,Road-250 Red,2,4006.00
2021,11,France,Road-550-W Yellow,8,7783.00
2021,11,France,Road-650 Black,3,2051.00
2021,11,France,Road-750 Black,2,924.00
2021,11,Germany,Mountain-200 Black,4,8422.00
2021,11,Germany,Mountain-200 Silver,6,12411.00
2021,11,Germany,Mountain-400-W Silver,1,669.00
2021,11,Germany,Road-150 Red,3,9590.00
2021,11,Germany,Road-250 Black,2,4128.00
2021,11,Germany,Road-250 Red,1,2419.00
2021,11,Germany,Road-350-W Yellow,11,16926.00
2021,11,Germany,Road-550-W Yellow,4,3975.00
2021,11,Germany,Road-650 Black,1,681.00
2021,11,Germany,Road-750 Black,7,3489.00
2021,11,United Kingdom,Mountain-200 Black,2,4406.00
2021,11,United Kingdom,Mountain-200 Silver,3,6681.00
2021,11,United Kingdom,Mountain-400-W Silver,4,2952.00
2021,11,United Kingdom,Road-150 Red,1,3435.00
2021,11,United Kingdom,Road-250 Black,1,2345.00
2021,11,United Kingdom,Road-350-W Yellow,7,11431.00
2021,11,United Kingdom,Road-550-W Yellow,9,9675.00
2021,11,United Kingdom,Road-750 Black,3,1554.00
2021,11,United States,Mountain-200 Black,7,14459.00
2021,11,United States,Mountain-200 Silver,15,30398.00
2021,11,United States,Mountain-400-W Silver,3,1800.00
2021,11,United States,Mountain-500 Black,1,529.00
2021,11,United States,Road-150 Red,20,62684.00
2021,11,United States,Road-250 Black,1,2394.00
2021,11,United States,Road-250 Red,1,1906.00
2021,11,United States,Road-350-W Yellow,3,5001.00
2021,11,United States,Road-550-W Yellow,9,8446.00
2021,11,United States,Road-650 Black,2,1534.00
2021,11,United States,Road-650 Red,3,1895.00
2021,11,United States,Road-750 Black,7,3487.00
2021,12,Australia,Mountain-100 Black,2,5771.00
2021,12,Australia,Mountain-100 Silver,4,11016.00
2021,12,Australia,Mountain-200 Black,16,31193.00
2021,12,Australia,Mountain-200 Silver,21,40368.00
2021,12,Australia,Mountain-400-W Silver,7,4622.00
2021,12,Australia,Mountain-500 Black,3,1410.00
2021,12,Australia,Mountain-500 Silver,1,446.00
2021,12,Australia,Road-150 Red,16,48378.00
2021,12,Australia,Road-250 Black,5,10162.00
2021,12,Australia,Road-250 Red,1,2125.00
2021,12,Australia,Road-350-W Yellow,17,24446.00
2021,12,Australia,Road-550-W Yellow,10,9206.00
2021,12,Australia,Road-650 Black,1,619.00
2021,12,Australia,Road-750 Black,8,3556.00
2021,12,Canada,Mountain-200 Black,4,9088.00
2021,12,Canada,Mountain-200 Silver,3,6891.00
2021,12,Canada,Mountain-400-W Silver,1,761.00
2021,12,Canada,Road-150 Red,4,14168.00
2021,12,Canada,Road-250 Black,1,2419.00
2021,12,Canada,Road-250 Red,1,2419.00
2021,12,Canada,Road-350-W Yellow,2,3368.00
2021,12,Canada,Road-650 Red,1,775.00
2021,12,Canada,Road-750 Black,2,1070.00
2021,12,France,Mountain-200 Black,4,7643.00
2021,12,France,Mountain-200 Silver,6,12040.00
2021,12,France,Mountain-500 Silver,1,497.00
2021,12,France,Road-150 Red,4,11736.00
2021,12,France,Road-250 Black,7,14242.00
2021,12,France,Road-250 Red,1,2003.00
2021,12,France,Road-350-W Yellow,2,2960.00
2021,12,France,Road-550-W Yellow,6,5699.00
2021,12,France,Road-650 Red,2,1284.00
2021,12,Germany,Mountain-200 Black,5,10281.00
2021,12,Germany,Mountain-200 Silver,3,6474.00
2021,12,Germany,Road-150 Red,5,15816.00
2021,12,Germany,Road-250 Red,3,6694.00
2021,12,Germany,Road-350-W Yellow,8,12673.00
2021,12,Germany,Road-550-W Yellow,7,6966.00
2021,12,Germany,Road-650 Red,1,642.00
2021,12,Germany,Road-750 Black,5,2510.00
2021,12,United Kingdom,Mountain-200 Black,5,11015.00
2021,12,United Kingdom,Mountain-200 Silver,2,4454.00
2021,12,United Kingdom,Road-150 Red,4,13740.00
2021,12,United Kingdom,Road-250 Black,3,7035.00
2021,12,United Kingdom,Road-250 Red,4,9380.00
2021,12,United Kingdom,Road-350-W Yellow,5,8165.00
2021,12,United Kingdom,Road-550-W Yellow,8,8600.00
2021,12,United Kingdom,Road-650 Black,6,4512.00
2021,12,United Kingdom,Road-750 Black,4,2072.00
2021,12,United States,Mountain-100 Silver,1,2924.00
2021,12,United States,Mountain-200 Black,20,42800.00
2021,12,United States,Mountain-200 Silver,18,37913.00
2021,12,United States,Mountain-400-W Silver,7,4816.00
2021,12,United States,Mountain-500 Black,2,1058.00
2021,12,United States,Road-150 Red,15,46012.00
2021,12,United States,Road-250 Black,2,3812.00
2021,12,United States,Road-250 Red,1,2394.00
2021,12,United States,Road-350-W Yellow,6,9322.00
2021,12,United States,Road-550-W Yellow,6,6229.00
2021,12,United States,Road-650 Black,2,1378.00
2021,12,United States,Road-650 Red,6,4134.00
2021,12,United States,Road-750 Black,7,3487.00
2022,1,Australia,Mountain-200 Black,17,29629.37
2022,1,Australia,Mountain-200 Silver,10,20076.01
2022,1,Australia,Mountain-400-W Silver,2,1235.87
2022,1,Australia,Mountain-500 Black,6,2642.85
2022,1,Australia,Mountain-500 Silver,10,4469.54
2022,1,Australia,Road-150 Red,4,12382.76
2022,1,Australia,Road-250 Black,14,31229.65
2022,1,Australia,Road-250 Red,2,4218.69
2022,1,Australia,Road-350-W Yellow,4,6026.10
2022,1,Australia,Road-550-W Yellow,19,18267.88
2022,1,Australia,Road-650 Red,1,1231.73
2022,1,Australia,Road-750 Black,47,22270.25
2022,1,Canada,Mountain-200 Silver,4,9502.94
2022,1,Canada,Mountain-500 Black,1,1069.95
2022,1,Canada,Road-150 Red,10,33739.51
2022,1,Canada,Road-250 Black,3,9585.71
2022,1,Canada,Road-250 Red,2,5260.28
2022,1,Canada,Road-350-W Yellow,6,9836.08
2022,1,Canada,Road-550-W Yellow,7,9498.81
2022,1,Canada,Road-750 Black,4,2179.98
2022,1,France,Mountain-100 Black,2,5619.28
2022,1,France,Road-150 Red,10,30477.63
2022,1,France,Road-250 Black,3,7708.44
2022,1,France,Road-250 Red,1,4328.86
2022,1,France,Road-350-W Yellow,2,2751.19
2022,1,France,Road-550-W Yellow,1,1898.88
2022,1,France,Road-650 Black,1,1487.67
2022,1,France,Road-750 Black,3,1971.14
2022,1,Germany,Mountain-200 Black,6,11686.54
2022,1,Germany,Mountain-500 Silver,2,1103.20
2022,1,Germany,Road-150 Red,8,25467.54
2022,1,Germany,Road-250 Black,8,17342.66
2022,1,Germany,Road-250 Red,1,4967.08
2022,1,Germany,Road-550-W Yellow,4,4006.49
2022,1,Germany,Road-650 Black,2,1585.39
2022,1,Germany,Road-650 Red,2,1221.21
2022,1,Germany,Road-750 Black,1,942.19
2022,1,United Kingdom,Mountain-200 Black,2,4733.96
2022,1,United Kingdom,Mountain-200 Silver,2,4682.88
2022,1,United Kingdom,Mountain-400-W Silver,4,3200.64
2022,1,United Kingdom,Road-250 Black,2,4858.16
2022,1,United Kingdom,Road-250 Red,2,4737.08
2022,1,United Kingdom,Road-350-W Yellow,4,6808.30
2022,1,United Kingdom,Road-550-W Yellow,6,6799.59
2022,1,United Kingdom,Road-750 Black,3,2130.15
2022,1,United States,Mountain-100 Black,2,6467.75
2022,1,United States,Mountain-100 Silver,4,13991.80
2022,1,United States,Mountain-200 Black,6,12455.63
2022,1,United States,Mountain-200 Silver,4,9722.80
2022,1,United States,Mountain-400-W Silver,2,1636.56
2022,1,United States,Mountain-500 Black,2,845.34
2022,1,United States,Road-150 Red,39,130351.41
2022,1,United States,Road-250 Black,17,45559.99
2022,1,United States,Road-250 Red,7,18745.06
2022,1,United States,Road-350-W Yellow,14,20248.51
2022,1,United States,Road-550-W Yellow,21,20957.31
2022,1,United States,Road-650 Black,6,3562.16
2022,1,United States,Road-650 Red,12,8371.11
2022,1,United States,Road-750 Black,26,12750.01
2022,2,Australia,Mountain-200 Black,24,41555.86
2022,2,Australia,Mountain-200 Silver,16,30242.35
2022,2,Australia,Mountain-400-W Silver,2,1314.54
2022,2,Australia,Mountain-500 Black,3,1822.90
2022,2,Australia,Mountain-500 Silver,1,968.64
2022,2,Australia,Road-150 Red,6,17899.10
2022,2,Australia,Road-250 Black,25,53471.42
2022,2,Australia,Road-250 Red,4,7932.46
2022,2,Australia,Road-350-W Yellow,26,36523.51
2022,2,Australia,Road-550-W Yellow,10,9979.91
2022,2,Australia,Road-750 Black,14,6617.71
2022,2,Canada,Mountain-200 Black,1,4616.94
2022,2,Canada,Mountain-200 Silver,3,9227.37
2022,2,Canada,Mountain-400-W Silver,2,1631.68
2022,2,Canada,Mountain-500 Black,2,1145.31
2022,2,Canada,Road-150 Red,9,36059.94
2022,2,Canada,Road-250 Black,2,5136.56
2022,2,Canada,Road-250 Red,6,14621.11
2022,2,Canada,Road-350-W Yellow,2,3548.59
2022,2,Canada,Road-550-W Yellow,6,7119.89
2022,2,Canada,Road-650 Red,1,1590.16
2022,2,Canada,Road-750 Black,8,4203.84
2022,2,France,Mountain-200 Black,4,8333.84
2022,2,France,Road-150 Red,17,47525.85
2022,2,France,Road-250 Black,3,8036.94
2022,2,France,Road-250 Red,4,8471.14
2022,2,France,Road-350-W Yellow,3,5935.94
2022,2,France,Road-550-W Yellow,4,3555.58
2022,2,France,Road-650 Red,2,1495.15
2022,2,France,Road-750 Black,6,2863.73
2022,2,Germany,Mountain-200 Silver,6,12075.28
2022,2,Germany,Road-150 Red,1,6948.72
2022,2,Germany,Road-250 Black,8,17980.57
2022,2,Germany,Road-250 Red,5,13615.52
2022,2,Germany,Road-350-W Yellow,5,8988.16
2022,2,Germany,Road-650 Black,8,5977.96
2022,2,Germany,Road-650 Red,6,4047.01
2022,2,Germany,Road-750 Black,2,974.35
2022,2,United Kingdom,Mountain-200 Silver,5,14205.70
2022,2,United Kingdom,Mountain-400-W Silver,3,3161.36
2022,2,United Kingdom,Mountain-500 Black,1,1084.61
2022,2,United Kingdom,Mountain-500 Silver,2,1104.77
2022,2,United Kingdom,Road-150 Red,2,6802.56
2022,2,United Kingdom,Road-250 Black,6,14442.43
2022,2,United Kingdom,Road-250 Red,8,18990.91
2022,2,United Kingdom,Road-350-W Yellow,1,3497.36
2022,2,United Kingdom,Road-550-W Yellow,6,6675.78
2022,2,United Kingdom,Road-650 Red,2,1624.43
2022,2,United Kingdom,Road-750 Black,8,4355.72
2022,2,United States,Mountain-200 Black,10,21735.04
2022,2,United States,Mountain-200 Silver,8,16917.88
2022,2,United States,Mountain-400-W Silver,8,6050.73
2022,2,United States,Mountain-500 Black,1,1089.48
2022,2,United States,Road-150 Red,49,153378.00
2022,2,United States,Road-250 Black,10,21179.49
2022,2,United States,Road-250 Red,20,48647.11
2022,2,United States,Road-350-W Yellow,11,18751.40
2022,2,United States,Road-550-W Yellow,32,33537.99
2022,2,United States,Road-650 Black,12,9271.55
2022,2,United States,Road-650 Red,5,4161.71
2022,2,United States,Road-750 Black,29,13262.68
2022,3,Australia,Mountain-200 Black,10,19251.28
2022,3,Australia,Mountain-200 Silver,28,50977.92
2022,3,Australia,Mountain-500 Black,3,1832.73
2022,3,Australia,Mountain-500 Silver,14,6755.81
2022,3,Australia,Road-150 Red,8,22456.95
2022,3,Australia,Road-250 Black,21,39753.58
2022,3,Australia,Road-250 Red,3,8601.65
2022,3,Australia,Road-350-W Yellow,19,25053.02
2022,3,Australia,Road-550-W Yellow,25,26308.10
2022,3,Australia,Road-750 Black,23,9640.97
2022,3,Canada,Mountain-200 Black,2,4541.10
2022,3,Canada,Mountain-500 Black,2,1154.86
2022,3,Canada,Road-150 Red,7,27129.88
2022,3,Canada,Road-250 Black,6,14367.40
2022,3,Canada,Road-250 Red,24,61029.36
2022,3,Canada,Road-550-W Yellow,6,6692.47
2022,3,Canada,Road-650 Red,4,3009.40
2022,3,Canada,Road-750 Black,10,5188.86
2022,3,France,Mountain-200 Black,10,18547.94
2022,3,France,Mountain-200 Silver,5,13203.99
2022,3,France,Road-150 Red,12,39172.78
2022,3,France,Road-250 Black,2,4336.56
2022,3,France,Road-250 Red,7,17982.68
2022,3,France,Road-750 Black,2,996.05
2022,3,Germany,Mountain-200 Silver,3,9008.78
2022,3,Germany,Mountain-500 Black,2,898.21
2022,3,Germany,Road-150 Red,6,19401.02
2022,3,Germany,Road-250 Black,6,13589.71
2022,3,Germany,Road-250 Red,3,9498.06
2022,3,Germany,Road-350-W Yellow,2,3340.14
2022,3,Germany,Road-550-W Yellow,6,5722.84
2022,3,Germany,Road-650 Black,6,4605.61
2022,3,Germany,Road-750 Black,4,2045.76
2022,3,United Kingdom,Mountain-200 Black,1,4391.87
2022,3,United Kingdom,Mountain-200 Silver,4,9546.46
2022,3,United Kingdom,Mountain-400-W Silver,2,1565.40
2022,3,United Kingdom,Mountain-500 Silver,2,1094.11
2022,3,United Kingdom,Road-150 Red,8,26168.89
2022,3,United Kingdom,Road-250 Red,6,14356.55
2022,3,United Kingdom,Road-350-W Yellow,14,22282.21
2022,3,United Kingdom,Road-550-W Yellow,11,12495.68
2022,3,United Kingdom,Road-650 Black,1,1469.77
2022,3,United Kingdom,Road-650 Red,2,1475.17
2022,3,United Kingdom,Road-750 Black,17,9252.51
2022,3,United States,Mountain-200 Black,15,27342.68
2022,3,United States,Mountain-200 Silver,22,48132.42
2022,3,United States,Mountain-400-W Silver,2,1242.66
2022,3,United States,Mountain-500 Black,1,1013.51
2022,3,United States,Road-150 Red,46,148244.94
2022,3,United States,Road-250 Black,10,22377.59
2022,3,United States,Road-250 Red,8,18274.74
2022,3,United States,Road-350-W Yellow,9,13355.73
2022,3,United States,Road-550-W Yellow,35,35564.24
2022,3,United States,Road-650 Black,8,5573.24
2022,3,United States,Road-650 Red,12,9139.56
2022,3,United States,Road-750 Black,30,14527.18
2022,4,Australia,Mountain-200 Black,10,21195.57
2022,4,Australia,Mountain-200 Silver,4,8172.38
2022,4,Australia,Road-150 Red,5,17413.51
2022,4,Australia,Road-250 Black,51,114477.26
2022,4,Australia,Road-250 Red,10,23123.96
2022,4,Australia,Road-350-W Yellow,21,31052.07
2022,4,Australia,Road-550-W Yellow,12,10707.34
2022,4,Australia,Road-650 Black,1,1225.10
2022,4,Australia,Road-750 Black,4,1692.38
2022,4,Canada,Mountain-200 Black,2,4938.94
2022,4,Canada,Road-150 Red,8,27003.85
2022,4,Canada,Road-350-W Yellow,3,7132.95
2022,4,Canada,Road-550-W Yellow,4,4677.38
2022,4,Canada,Road-750 Black,4,2314.93
2022,4,France,Mountain-200 Black,10,19326.47
2022,4,France,Mountain-200 Silver,4,7283.19
2022,4,France,Road-150 Red,10,31842.25
2022,4,France,Road-250 Black,10,21445.91
2022,4,France,Road-250 Red,4,8498.50
2022,4,France,Road-350-W Yellow,7,11519.01
2022,4,France,Road-550-W Yellow,7,8445.90
2022,4,Germany,Mountain-200 Silver,5,11578.09
2022,4,Germany,Road-150 Red,9,33923.26
2022,4,Germany,Road-250 Black,7,18144.66
2022,4,Germany,Road-250 Red,4,8563.00
2022,4,Germany,Road-350-W Yellow,4,6470.01
2022,4,Germany,Road-550-W Yellow,2,2096.61
2022,4,Germany,Road-750 Black,4,1860.75
2022,4,United Kingdom,Mountain-200 Black,3,8937.35
2022,4,United Kingdom,Mountain-200 Silver,2,4808.99
2022,4,United Kingdom,Mountain-400-W Silver,2,1478.70
2022,4,United Kingdom,Mountain-500 Black,4,2048.32
2022,4,United Kingdom,Mountain-500 Silver,1,1105.21
2022,4,United Kingdom,Road-150 Red,3,14672.75
2022,4,United Kingdom,Road-250 Black,4,10308.81
2022,4,United Kingdom,Road-250 Red,3,9118.45
2022,4,United Kingdom,Road-350-W Yellow,7,13947.57
2022,4,United Kingdom,Road-550-W Yellow,1,2115.53
2022,4,United Kingdom,Road-750 Black,24,13195.07
2022,4,United States,Mountain-200 Black,19,36815.47
2022,4,United States,Mountain-200 Silver,10,22369.75
2022,4,United States,Mountain-400-W Silver,4,2900.96
2022,4,United States,Road-150 Red,17,50800.04
2022,4,United States,Road-250 Black,3,9411.70
2022,4,United States,Road-250 Red,2,4069.60
2022,4,United States,Road-350-W Yellow,8,12803.47
2022,4,United States,Road-550-W Yellow,21,21508.83
2022,4,United States,Road-650 Black,1,1652.38
2022,4,United States,Road-750 Black,16,7617.94
2022,5,Australia,Mountain-200 Black,35,63518.97
2022,5,Australia,Mountain-200 Silver,28,52927.71
2022,5,Australia,Mountain-400-W Silver,10,6197.09
2022,5,Australia,Mountain-500 Black,4,1772.81
2022,5,Australia,Mountain-500 Silver,6,2942.61
2022,5,Australia,Road-150 Red,11,35176.47
2022,5,Australia,Road-250 Black,17,37569.78
2022,5,Australia,Road-250 Red,5,13167.88
2022,5,Australia,Road-350-W Yellow,22,31129.39
2022,5,Australia,Road-550-W Yellow,35,30191.26
2022,5,Australia,Road-650 Black,1,1382.26
2022,5,Australia,Road-750 Black,22,10303.92
2022,5,Canada,Mountain-200 Black,3,9017.06
2022,5,Canada,Mountain-500 Black,1,1161.17
2022,5,Canada,Road-150 Red,2,6878.58
2022,5,Canada,Road-250 Red,1,4902.91
2022,5,Canada,Road-650 Red,5,4866.58
2022,5,Canada,Road-750 Black,13,6638.94
2022,5,France,Mountain-200 Black,8,17573.88
2022,5,France,Mountain-200 Silver,4,8535.38
2022,5,France,Mountain-400-W Silver,2,1383.09
2022,5,France,Road-150 Red,12,36734.80
2022,5,France,Road-250 Black,6,13354.01
2022,5,France,Road-250 Red,3,8808.98
2022,5,France,Road-350-W Yellow,2,3357.65
2022,5,France,Road-650 Black,2,1302.59
2022,5,France,Road-750 Black,6,2860.47
2022,5,Germany,Road-150 Red,2,6882.55
2022,5,Germany,Road-250 Black,8,19331.47
2022,5,Germany,Road-250 Red,7,20171.11
2022,5,Germany,Road-550-W Yellow,2,2073.68
2022,5,Germany,Road-650 Black,1,1601.31
2022,5,Germany,Road-650 Red,9,6894.80
2022,5,Germany,Road-750 Black,3,2195.14
2022,5,United Kingdom,Mountain-200 Black,5,13506.62
2022,5,United Kingdom,Mountain-200 Silver,6,13812.39
2022,5,United Kingdom,Mountain-400-W Silver,2,1409.08
2022,5,United Kingdom,Mountain-500 Silver,2,1092.71
2022,5,United Kingdom,Road-150 Red,4,15029.58
2022,5,United Kingdom,Road-250 Black,5,13795.82
2022,5,United Kingdom,Road-250 Red,3,10185.53
2022,5,United Kingdom,Road-350-W Yellow,5,9472.81
2022,5,United Kingdom,Road-550-W Yellow,6,7059.00
2022,5,United Kingdom,Road-750 Black,15,7843.76
2022,5,United States,Mountain-100 Black,1,5129.26
2022,5,United States,Mountain-200 Black,10,21758.16
2022,5,United States,Mountain-200 Silver,15,28743.25
2022,5,United States,Mountain-400-W Silver,4,3196.98
2022,5,United States,Mountain-500 Black,2,1022.59
